"","Id","times","folds","type"
"25115",1234000000011869,1,3,"train"
"25116",1234000000022219,1,3,"train"
"25117",1234000000016404,1,3,"train"
"25118",1234000000019444,1,3,"train"
"25119",1234000000012668,1,3,"train"
"25120",1234000000000284,1,3,"train"
"25121",1234000000018547,1,3,"train"
"25122",1234000000016314,1,3,"train"
"25123",1234000000002989,1,3,"train"
"25124",1234000000007139,1,3,"train"
"25125",1234000000009211,1,3,"train"
"25126",1234000000007770,1,3,"train"
"25127",1234000000013231,1,3,"train"
"25128",1234000000022326,1,3,"train"
"25129",1234000000013648,1,3,"train"
"25130",1234000000013516,1,3,"train"
"25131",1234000000012152,1,3,"train"
"25132",1234000000009060,1,3,"train"
"25133",1234000000024455,1,3,"train"
"25134",1234000000002468,1,3,"train"
"25135",1234000000018518,1,3,"train"
"25136",1234000000009232,1,3,"train"
"25137",1234000000004628,1,3,"train"
"25138",1234000000006418,1,3,"train"
"25139",1234000000018055,1,3,"train"
"25140",1234000000006846,1,3,"train"
"25141",1234000000004135,1,3,"train"
"25142",1234000000004707,1,3,"train"
"25143",1234000000017048,1,3,"train"
"25144",1234000000024152,1,3,"train"
"25145",1234000000014918,1,3,"train"
"25146",1234000000016509,1,3,"train"
"25147",1234000000004524,1,3,"train"
"25148",1234000000013674,1,3,"train"
"25149",1234000000005664,1,3,"train"
"25150",1234000000022992,1,3,"train"
"25151",1234000000000326,1,3,"train"
"25152",1234000000018418,1,3,"train"
"25153",1234000000027140,1,3,"train"
"25154",1234000000001603,1,3,"train"
"25155",1234000000008069,1,3,"train"
"25156",1234000000000536,1,3,"train"
"25157",1234000000013920,1,3,"train"
"25158",1234000000026078,1,3,"train"
"25159",1234000000008723,1,3,"train"
"25160",1234000000005591,1,3,"train"
"25161",1234000000014455,1,3,"train"
"25162",1234000000015954,1,3,"train"
"25163",1234000000017876,1,3,"train"
"25164",1234000000009627,1,3,"train"
"25165",1234000000021719,1,3,"train"
"25166",1234000000009199,1,3,"train"
"25167",1234000000013585,1,3,"train"
"25168",1234000000013616,1,3,"train"
"25169",1234000000017693,1,3,"train"
"25170",1234000000001780,1,3,"train"
"25171",1234000000005482,1,3,"train"
"25172",1234000000000886,1,3,"train"
"25173",1234000000026079,1,3,"train"
"25174",1234000000017495,1,3,"train"
"25175",1234000000019976,1,3,"train"
"25176",1234000000024888,1,3,"train"
"25177",1234000000019638,1,3,"train"
"25178",1234000000017312,1,3,"train"
"25179",1234000000018092,1,3,"train"
"25180",1234000000004938,1,3,"train"
"25181",1234000000027727,1,3,"train"
"25182",1234000000010049,1,3,"train"
"25183",1234000000017373,1,3,"train"
"25184",1234000000016440,1,3,"train"
"25185",1234000000004724,1,3,"train"
"25186",1234000000014524,1,3,"train"
"25187",1234000000004701,1,3,"train"
"25188",1234000000022460,1,3,"train"
"25189",1234000000009537,1,3,"train"
"25190",1234000000007234,1,3,"train"
"25191",1234000000009272,1,3,"train"
"25192",1234000000004307,1,3,"train"
"25193",1234000000015668,1,3,"train"
"25194",1234000000004922,1,3,"train"
"25195",1234000000024694,1,3,"train"
"25196",1234000000009557,1,3,"train"
"25197",1234000000004749,1,3,"train"
"25198",1234000000012037,1,3,"train"
"25199",1234000000001764,1,3,"train"
"25200",1234000000023982,1,3,"train"
"25201",1234000000022040,1,3,"train"
"25202",1234000000017917,1,3,"train"
"25203",1234000000010765,1,3,"train"
"25204",1234000000026019,1,3,"train"
"25205",1234000000018586,1,3,"train"
"25206",1234000000020570,1,3,"train"
"25207",1234000000003879,1,3,"train"
"25208",1234000000006907,1,3,"train"
"25209",1234000000015692,1,3,"train"
"25210",1234000000007716,1,3,"train"
"25211",1234000000024763,1,3,"train"
"25212",1234000000022382,1,3,"train"
"25213",1234000000025238,1,3,"train"
"25214",1234000000002760,1,3,"train"
"25215",1234000000015159,1,3,"train"
"25216",1234000000002833,1,3,"train"
"25217",1234000000010243,1,3,"train"
"25218",1234000000004821,1,3,"train"
"25219",1234000000005010,1,3,"train"
"25220",1234000000019041,1,3,"train"
"25221",1234000000013601,1,3,"train"
"25222",1234000000025918,1,3,"train"
"25223",1234000000005060,1,3,"train"
"25224",1234000000025992,1,3,"train"
"25225",1234000000027118,1,3,"train"
"25226",1234000000003764,1,3,"train"
"25227",1234000000018469,1,3,"train"
"25228",1234000000027548,1,3,"train"
"25229",1234000000007362,1,3,"train"
"25230",1234000000011521,1,3,"train"
"25231",1234000000025709,1,3,"train"
"25232",1234000000017342,1,3,"train"
"25233",1234000000016956,1,3,"train"
"25234",1234000000019043,1,3,"train"
"25235",1234000000005650,1,3,"train"
"25236",1234000000002853,1,3,"train"
"25237",1234000000014660,1,3,"train"
"25238",1234000000021070,1,3,"train"
"25239",1234000000009390,1,3,"train"
"25240",1234000000002897,1,3,"train"
"25241",1234000000000204,1,3,"train"
"25242",1234000000006098,1,3,"train"
"25243",1234000000027537,1,3,"train"
"25244",1234000000007252,1,3,"train"
"25245",1234000000017919,1,3,"train"
"25246",1234000000022036,1,3,"train"
"25247",1234000000019178,1,3,"train"
"25248",1234000000012001,1,3,"train"
"25249",1234000000005356,1,3,"train"
"25250",1234000000014141,1,3,"train"
"25251",1234000000006807,1,3,"train"
"25252",1234000000004409,1,3,"train"
"25253",1234000000025591,1,3,"train"
"25254",1234000000022049,1,3,"train"
"25255",1234000000015596,1,3,"train"
"25256",1234000000020270,1,3,"train"
"25257",1234000000024457,1,3,"train"
"25258",1234000000020985,1,3,"train"
"25259",1234000000027451,1,3,"train"
"25260",1234000000003978,1,3,"train"
"25261",1234000000023549,1,3,"train"
"25262",1234000000028039,1,3,"train"
"25263",1234000000003425,1,3,"train"
"25264",1234000000000315,1,3,"train"
"25265",1234000000003281,1,3,"train"
"25266",1234000000027621,1,3,"train"
"25267",1234000000026571,1,3,"train"
"25268",1234000000022672,1,3,"train"
"25269",1234000000008776,1,3,"train"
"25270",1234000000017411,1,3,"train"
"25271",1234000000012905,1,3,"train"
"25272",1234000000009521,1,3,"train"
"25273",1234000000017993,1,3,"train"
"25274",1234000000019994,1,3,"train"
"25275",1234000000013875,1,3,"train"
"25276",1234000000022294,1,3,"train"
"25277",1234000000007387,1,3,"train"
"25278",1234000000027975,1,3,"train"
"25279",1234000000001396,1,3,"train"
"25280",1234000000008148,1,3,"train"
"25281",1234000000002794,1,3,"train"
"25282",1234000000027851,1,3,"train"
"25283",1234000000018408,1,3,"train"
"25284",1234000000010411,1,3,"train"
"25285",1234000000014461,1,3,"train"
"25286",1234000000013905,1,3,"train"
"25287",1234000000022721,1,3,"train"
"25288",1234000000003308,1,3,"train"
"25289",1234000000021420,1,3,"train"
"25290",1234000000001107,1,3,"train"
"25291",1234000000026692,1,3,"train"
"25292",1234000000023287,1,3,"train"
"25293",1234000000017138,1,3,"train"
"25294",1234000000002495,1,3,"train"
"25295",1234000000022592,1,3,"train"
"25296",1234000000011912,1,3,"train"
"25297",1234000000018822,1,3,"train"
"25298",1234000000013714,1,3,"train"
"25299",1234000000022651,1,3,"train"
"25300",1234000000014114,1,3,"train"
"25301",1234000000010949,1,3,"train"
"25302",1234000000004713,1,3,"train"
"25303",1234000000011145,1,3,"train"
"25304",1234000000023728,1,3,"train"
"25305",1234000000008801,1,3,"train"
"25306",1234000000020085,1,3,"train"
"25307",1234000000015074,1,3,"train"
"25308",1234000000006203,1,3,"train"
"25309",1234000000026263,1,3,"train"
"25310",1234000000026900,1,3,"train"
"25311",1234000000018012,1,3,"train"
"25312",1234000000011658,1,3,"train"
"25313",1234000000011742,1,3,"train"
"25314",1234000000012703,1,3,"train"
"25315",1234000000000097,1,3,"train"
"25316",1234000000026660,1,3,"train"
"25317",1234000000023712,1,3,"train"
"25318",1234000000020448,1,3,"train"
"25319",1234000000004791,1,3,"train"
"25320",1234000000002926,1,3,"train"
"25321",1234000000015879,1,3,"train"
"25322",1234000000008054,1,3,"train"
"25323",1234000000001357,1,3,"train"
"25324",1234000000025532,1,3,"train"
"25325",1234000000001250,1,3,"train"
"25326",1234000000006368,1,3,"train"
"25327",1234000000009160,1,3,"train"
"25328",1234000000011041,1,3,"train"
"25329",1234000000011745,1,3,"train"
"25330",1234000000010361,1,3,"train"
"25331",1234000000026112,1,3,"train"
"25332",1234000000023790,1,3,"train"
"25333",1234000000018334,1,3,"train"
"25334",1234000000023874,1,3,"train"
"25335",1234000000014376,1,3,"train"
"25336",1234000000011440,1,3,"train"
"25337",1234000000021368,1,3,"train"
"25338",1234000000016421,1,3,"train"
"25339",1234000000024070,1,3,"train"
"25340",1234000000001619,1,3,"train"
"25341",1234000000010717,1,3,"train"
"25342",1234000000002715,1,3,"train"
"25343",1234000000002173,1,3,"train"
"25344",1234000000005824,1,3,"train"
"25345",1234000000019977,1,3,"train"
"25346",1234000000020556,1,3,"train"
"25347",1234000000017958,1,3,"train"
"25348",1234000000017900,1,3,"train"
"25349",1234000000008528,1,3,"train"
"25350",1234000000006218,1,3,"train"
"25351",1234000000013800,1,3,"train"
"25352",1234000000002359,1,3,"train"
"25353",1234000000004624,1,3,"train"
"25354",1234000000013977,1,3,"train"
"25355",1234000000025188,1,3,"train"
"25356",1234000000026565,1,3,"train"
"25357",1234000000021667,1,3,"train"
"25358",1234000000015813,1,3,"train"
"25359",1234000000006923,1,3,"train"
"25360",1234000000027296,1,3,"train"
"25361",1234000000006905,1,3,"train"
"25362",1234000000022173,1,3,"train"
"25363",1234000000028081,1,3,"train"
"25364",1234000000023459,1,3,"train"
"25365",1234000000012916,1,3,"train"
"25366",1234000000027003,1,3,"train"
"25367",1234000000009231,1,3,"train"
"25368",1234000000011535,1,3,"train"
"25369",1234000000020793,1,3,"train"
"25370",1234000000003223,1,3,"train"
"25371",1234000000023512,1,3,"train"
"25372",1234000000023769,1,3,"train"
"25373",1234000000004428,1,3,"train"
"25374",1234000000009543,1,3,"train"
"25375",1234000000009834,1,3,"train"
"25376",1234000000024163,1,3,"train"
"25377",1234000000024741,1,3,"train"
"25378",1234000000017350,1,3,"train"
"25379",1234000000025674,1,3,"train"
"25380",1234000000007481,1,3,"train"
"25381",1234000000027544,1,3,"train"
"25382",1234000000007769,1,3,"train"
"25383",1234000000006947,1,3,"train"
"25384",1234000000013858,1,3,"train"
"25385",1234000000018492,1,3,"train"
"25386",1234000000025557,1,3,"train"
"25387",1234000000008838,1,3,"train"
"25388",1234000000013426,1,3,"train"
"25389",1234000000022475,1,3,"train"
"25390",1234000000003530,1,3,"train"
"25391",1234000000018457,1,3,"train"
"25392",1234000000013692,1,3,"train"
"25393",1234000000006252,1,3,"train"
"25394",1234000000017588,1,3,"train"
"25395",1234000000021145,1,3,"train"
"25396",1234000000025110,1,3,"train"
"25397",1234000000012633,1,3,"train"
"25398",1234000000021732,1,3,"train"
"25399",1234000000011599,1,3,"train"
"25400",1234000000013748,1,3,"train"
"25401",1234000000022279,1,3,"train"
"25402",1234000000002472,1,3,"train"
"25403",1234000000020722,1,3,"train"
"25404",1234000000000385,1,3,"train"
"25405",1234000000020277,1,3,"train"
"25406",1234000000015681,1,3,"train"
"25407",1234000000026197,1,3,"train"
"25408",1234000000014914,1,3,"train"
"25409",1234000000008333,1,3,"train"
"25410",1234000000024641,1,3,"train"
"25411",1234000000024789,1,3,"train"
"25412",1234000000014242,1,3,"train"
"25413",1234000000023373,1,3,"train"
"25414",1234000000027754,1,3,"train"
"25415",1234000000019765,1,3,"train"
"25416",1234000000018286,1,3,"train"
"25417",1234000000004482,1,3,"train"
"25418",1234000000026815,1,3,"train"
"25419",1234000000005880,1,3,"train"
"25420",1234000000022202,1,3,"train"
"25421",1234000000026785,1,3,"train"
"25422",1234000000009883,1,3,"train"
"25423",1234000000003418,1,3,"train"
"25424",1234000000016782,1,3,"train"
"25425",1234000000028116,1,3,"train"
"25426",1234000000017631,1,3,"train"
"25427",1234000000012546,1,3,"train"
"25428",1234000000020513,1,3,"train"
"25429",1234000000024385,1,3,"train"
"25430",1234000000005395,1,3,"train"
"25431",1234000000017204,1,3,"train"
"25432",1234000000022784,1,3,"train"
"25433",1234000000014835,1,3,"train"
"25434",1234000000022398,1,3,"train"
"25435",1234000000004048,1,3,"train"
"25436",1234000000019823,1,3,"train"
"25437",1234000000012994,1,3,"train"
"25438",1234000000018716,1,3,"train"
"25439",1234000000001058,1,3,"train"
"25440",1234000000017864,1,3,"train"
"25441",1234000000024427,1,3,"train"
"25442",1234000000013226,1,3,"train"
"25443",1234000000020947,1,3,"train"
"25444",1234000000009647,1,3,"train"
"25445",1234000000027115,1,3,"train"
"25446",1234000000016656,1,3,"train"
"25447",1234000000006376,1,3,"train"
"25448",1234000000024272,1,3,"train"
"25449",1234000000003295,1,3,"train"
"25450",1234000000023594,1,3,"train"
"25451",1234000000023543,1,3,"train"
"25452",1234000000006868,1,3,"train"
"25453",1234000000004265,1,3,"train"
"25454",1234000000020240,1,3,"train"
"25455",1234000000014344,1,3,"train"
"25456",1234000000002591,1,3,"train"
"25457",1234000000013451,1,3,"train"
"25458",1234000000009401,1,3,"train"
"25459",1234000000002080,1,3,"train"
"25460",1234000000008719,1,3,"train"
"25461",1234000000002630,1,3,"train"
"25462",1234000000006952,1,3,"train"
"25463",1234000000019003,1,3,"train"
"25464",1234000000012887,1,3,"train"
"25465",1234000000001180,1,3,"train"
"25466",1234000000015306,1,3,"train"
"25467",1234000000026922,1,3,"train"
"25468",1234000000010484,1,3,"train"
"25469",1234000000012506,1,3,"train"
"25470",1234000000018303,1,3,"train"
"25471",1234000000023250,1,3,"train"
"25472",1234000000028065,1,3,"train"
"25473",1234000000012674,1,3,"train"
"25474",1234000000018706,1,3,"train"
"25475",1234000000009935,1,3,"train"
"25476",1234000000025690,1,3,"train"
"25477",1234000000002066,1,3,"train"
"25478",1234000000021911,1,3,"train"
"25479",1234000000025038,1,3,"train"
"25480",1234000000010991,1,3,"train"
"25481",1234000000003230,1,3,"train"
"25482",1234000000024788,1,3,"train"
"25483",1234000000005369,1,3,"train"
"25484",1234000000008548,1,3,"train"
"25485",1234000000002154,1,3,"train"
"25486",1234000000010106,1,3,"train"
"25487",1234000000000420,1,3,"train"
"25488",1234000000020210,1,3,"train"
"25489",1234000000021373,1,3,"train"
"25490",1234000000019307,1,3,"train"
"25491",1234000000014987,1,3,"train"
"25492",1234000000004782,1,3,"train"
"25493",1234000000026852,1,3,"train"
"25494",1234000000023837,1,3,"train"
"25495",1234000000000047,1,3,"train"
"25496",1234000000000590,1,3,"train"
"25497",1234000000010657,1,3,"train"
"25498",1234000000004382,1,3,"train"
"25499",1234000000007235,1,3,"train"
"25500",1234000000009090,1,3,"train"
"25501",1234000000003982,1,3,"train"
"25502",1234000000000181,1,3,"train"
"25503",1234000000003290,1,3,"train"
"25504",1234000000020222,1,3,"train"
"25505",1234000000012881,1,3,"train"
"25506",1234000000013614,1,3,"train"
"25507",1234000000007671,1,3,"train"
"25508",1234000000000149,1,3,"train"
"25509",1234000000015618,1,3,"train"
"25510",1234000000007388,1,3,"train"
"25511",1234000000009460,1,3,"train"
"25512",1234000000014951,1,3,"train"
"25513",1234000000010928,1,3,"train"
"25514",1234000000018261,1,3,"train"
"25515",1234000000010860,1,3,"train"
"25516",1234000000024535,1,3,"train"
"25517",1234000000016671,1,3,"train"
"25518",1234000000016036,1,3,"train"
"25519",1234000000007503,1,3,"train"
"25520",1234000000019901,1,3,"train"
"25521",1234000000011357,1,3,"train"
"25522",1234000000019549,1,3,"train"
"25523",1234000000012515,1,3,"train"
"25524",1234000000005626,1,3,"train"
"25525",1234000000001924,1,3,"train"
"25526",1234000000023879,1,3,"train"
"25527",1234000000018403,1,3,"train"
"25528",1234000000014248,1,3,"train"
"25529",1234000000018188,1,3,"train"
"25530",1234000000018365,1,3,"train"
"25531",1234000000008321,1,3,"train"
"25532",1234000000000662,1,3,"train"
"25533",1234000000000709,1,3,"train"
"25534",1234000000014731,1,3,"train"
"25535",1234000000027802,1,3,"train"
"25536",1234000000002440,1,3,"train"
"25537",1234000000009603,1,3,"train"
"25538",1234000000023754,1,3,"train"
"25539",1234000000014342,1,3,"train"
"25540",1234000000017047,1,3,"train"
"25541",1234000000006057,1,3,"train"
"25542",1234000000027813,1,3,"train"
"25543",1234000000004575,1,3,"train"
"25544",1234000000003215,1,3,"train"
"25545",1234000000022420,1,3,"train"
"25546",1234000000013316,1,3,"train"
"25547",1234000000027868,1,3,"train"
"25548",1234000000024285,1,3,"train"
"25549",1234000000000870,1,3,"train"
"25550",1234000000011096,1,3,"train"
"25551",1234000000019374,1,3,"train"
"25552",1234000000012055,1,3,"train"
"25553",1234000000025067,1,3,"train"
"25554",1234000000023896,1,3,"train"
"25555",1234000000021160,1,3,"train"
"25556",1234000000004671,1,3,"train"
"25557",1234000000021552,1,3,"train"
"25558",1234000000005152,1,3,"train"
"25559",1234000000004689,1,3,"train"
"25560",1234000000004100,1,3,"train"
"25561",1234000000022879,1,3,"train"
"25562",1234000000000349,1,3,"train"
"25563",1234000000009005,1,3,"train"
"25564",1234000000004392,1,3,"train"
"25565",1234000000012736,1,3,"train"
"25566",1234000000007116,1,3,"train"
"25567",1234000000013694,1,3,"train"
"25568",1234000000001402,1,3,"train"
"25569",1234000000025152,1,3,"train"
"25570",1234000000010235,1,3,"train"
"25571",1234000000019193,1,3,"train"
"25572",1234000000003740,1,3,"train"
"25573",1234000000015203,1,3,"train"
"25574",1234000000024282,1,3,"train"
"25575",1234000000006198,1,3,"train"
"25576",1234000000018449,1,3,"train"
"25577",1234000000013804,1,3,"train"
"25578",1234000000025745,1,3,"train"
"25579",1234000000017201,1,3,"train"
"25580",1234000000004001,1,3,"train"
"25581",1234000000025959,1,3,"train"
"25582",1234000000020602,1,3,"train"
"25583",1234000000001319,1,3,"train"
"25584",1234000000001823,1,3,"train"
"25585",1234000000022823,1,3,"train"
"25586",1234000000011760,1,3,"train"
"25587",1234000000003531,1,3,"train"
"25588",1234000000016270,1,3,"train"
"25589",1234000000021185,1,3,"train"
"25590",1234000000016536,1,3,"train"
"25591",1234000000016982,1,3,"train"
"25592",1234000000010472,1,3,"train"
"25593",1234000000014262,1,3,"train"
"25594",1234000000012100,1,3,"train"
"25595",1234000000024020,1,3,"train"
"25596",1234000000016746,1,3,"train"
"25597",1234000000014053,1,3,"train"
"25598",1234000000026801,1,3,"train"
"25599",1234000000004617,1,3,"train"
"25600",1234000000016065,1,3,"train"
"25601",1234000000008407,1,3,"train"
"25602",1234000000024642,1,3,"train"
"25603",1234000000025334,1,3,"train"
"25604",1234000000013487,1,3,"train"
"25605",1234000000024780,1,3,"train"
"25606",1234000000015340,1,3,"train"
"25607",1234000000012015,1,3,"train"
"25608",1234000000008463,1,3,"train"
"25609",1234000000004992,1,3,"train"
"25610",1234000000023557,1,3,"train"
"25611",1234000000010635,1,3,"train"
"25612",1234000000015281,1,3,"train"
"25613",1234000000010626,1,3,"train"
"25614",1234000000006044,1,3,"train"
"25615",1234000000007665,1,3,"train"
"25616",1234000000015905,1,3,"train"
"25617",1234000000025946,1,3,"train"
"25618",1234000000001739,1,3,"train"
"25619",1234000000026297,1,3,"train"
"25620",1234000000012149,1,3,"train"
"25621",1234000000006649,1,3,"train"
"25622",1234000000006781,1,3,"train"
"25623",1234000000019308,1,3,"train"
"25624",1234000000003759,1,3,"train"
"25625",1234000000002053,1,3,"train"
"25626",1234000000000277,1,3,"train"
"25627",1234000000012029,1,3,"train"
"25628",1234000000027910,1,3,"train"
"25629",1234000000005024,1,3,"train"
"25630",1234000000025492,1,3,"train"
"25631",1234000000027701,1,3,"train"
"25632",1234000000005179,1,3,"train"
"25633",1234000000000585,1,3,"train"
"25634",1234000000000202,1,3,"train"
"25635",1234000000024308,1,3,"train"
"25636",1234000000007363,1,3,"train"
"25637",1234000000017416,1,3,"train"
"25638",1234000000019639,1,3,"train"
"25639",1234000000012801,1,3,"train"
"25640",1234000000018921,1,3,"train"
"25641",1234000000016305,1,3,"train"
"25642",1234000000022327,1,3,"train"
"25643",1234000000010726,1,3,"train"
"25644",1234000000018190,1,3,"train"
"25645",1234000000009665,1,3,"train"
"25646",1234000000000099,1,3,"train"
"25647",1234000000012589,1,3,"train"
"25648",1234000000015551,1,3,"train"
"25649",1234000000006301,1,3,"train"
"25650",1234000000002096,1,3,"train"
"25651",1234000000017178,1,3,"train"
"25652",1234000000010890,1,3,"train"
"25653",1234000000002161,1,3,"train"
"25654",1234000000014055,1,3,"train"
"25655",1234000000023152,1,3,"train"
"25656",1234000000013995,1,3,"train"
"25657",1234000000019644,1,3,"train"
"25658",1234000000011985,1,3,"train"
"25659",1234000000027110,1,3,"train"
"25660",1234000000008109,1,3,"train"
"25661",1234000000023296,1,3,"train"
"25662",1234000000027477,1,3,"train"
"25663",1234000000002184,1,3,"train"
"25664",1234000000027928,1,3,"train"
"25665",1234000000021233,1,3,"train"
"25666",1234000000018050,1,3,"train"
"25667",1234000000009770,1,3,"train"
"25668",1234000000008507,1,3,"train"
"25669",1234000000018541,1,3,"train"
"25670",1234000000014860,1,3,"train"
"25671",1234000000028162,1,3,"train"
"25672",1234000000000673,1,3,"train"
"25673",1234000000020275,1,3,"train"
"25674",1234000000011148,1,3,"train"
"25675",1234000000025100,1,3,"train"
"25676",1234000000014954,1,3,"train"
"25677",1234000000010479,1,3,"train"
"25678",1234000000020099,1,3,"train"
"25679",1234000000008595,1,3,"train"
"25680",1234000000001321,1,3,"train"
"25681",1234000000008315,1,3,"train"
"25682",1234000000005218,1,3,"train"
"25683",1234000000019095,1,3,"train"
"25684",1234000000007554,1,3,"train"
"25685",1234000000001126,1,3,"train"
"25686",1234000000016942,1,3,"train"
"25687",1234000000013539,1,3,"train"
"25688",1234000000013791,1,3,"train"
"25689",1234000000008440,1,3,"train"
"25690",1234000000023963,1,3,"train"
"25691",1234000000016322,1,3,"train"
"25692",1234000000012118,1,3,"train"
"25693",1234000000002162,1,3,"train"
"25694",1234000000005089,1,3,"train"
"25695",1234000000022139,1,3,"train"
"25696",1234000000003984,1,3,"train"
"25697",1234000000016765,1,3,"train"
"25698",1234000000018343,1,3,"train"
"25699",1234000000022161,1,3,"train"
"25700",1234000000003458,1,3,"train"
"25701",1234000000026110,1,3,"train"
"25702",1234000000004171,1,3,"train"
"25703",1234000000001579,1,3,"train"
"25704",1234000000020075,1,3,"train"
"25705",1234000000016830,1,3,"train"
"25706",1234000000018448,1,3,"train"
"25707",1234000000024714,1,3,"train"
"25708",1234000000000633,1,3,"train"
"25709",1234000000011884,1,3,"train"
"25710",1234000000011576,1,3,"train"
"25711",1234000000015234,1,3,"train"
"25712",1234000000022618,1,3,"train"
"25713",1234000000022722,1,3,"train"
"25714",1234000000014728,1,3,"train"
"25715",1234000000003738,1,3,"train"
"25716",1234000000024467,1,3,"train"
"25717",1234000000024451,1,3,"train"
"25718",1234000000017145,1,3,"train"
"25719",1234000000014010,1,3,"train"
"25720",1234000000006515,1,3,"train"
"25721",1234000000010567,1,3,"train"
"25722",1234000000001094,1,3,"train"
"25723",1234000000009511,1,3,"train"
"25724",1234000000016256,1,3,"train"
"25725",1234000000000810,1,3,"train"
"25726",1234000000019333,1,3,"train"
"25727",1234000000008204,1,3,"train"
"25728",1234000000027370,1,3,"train"
"25729",1234000000014012,1,3,"train"
"25730",1234000000011353,1,3,"train"
"25731",1234000000002386,1,3,"train"
"25732",1234000000002573,1,3,"train"
"25733",1234000000020177,1,3,"train"
"25734",1234000000003232,1,3,"train"
"25735",1234000000023237,1,3,"train"
"25736",1234000000012183,1,3,"train"
"25737",1234000000001459,1,3,"train"
"25738",1234000000001355,1,3,"train"
"25739",1234000000002073,1,3,"train"
"25740",1234000000002774,1,3,"train"
"25741",1234000000026786,1,3,"train"
"25742",1234000000006167,1,3,"train"
"25743",1234000000016124,1,3,"train"
"25744",1234000000021356,1,3,"train"
"25745",1234000000017165,1,3,"train"
"25746",1234000000000779,1,3,"train"
"25747",1234000000001399,1,3,"train"
"25748",1234000000003236,1,3,"train"
"25749",1234000000005581,1,3,"train"
"25750",1234000000015157,1,3,"train"
"25751",1234000000027882,1,3,"train"
"25752",1234000000019451,1,3,"train"
"25753",1234000000009659,1,3,"train"
"25754",1234000000026115,1,3,"train"
"25755",1234000000024503,1,3,"train"
"25756",1234000000006474,1,3,"train"
"25757",1234000000008974,1,3,"train"
"25758",1234000000026763,1,3,"train"
"25759",1234000000019971,1,3,"train"
"25760",1234000000024646,1,3,"train"
"25761",1234000000023056,1,3,"train"
"25762",1234000000004667,1,3,"train"
"25763",1234000000011053,1,3,"train"
"25764",1234000000017858,1,3,"train"
"25765",1234000000025973,1,3,"train"
"25766",1234000000024589,1,3,"train"
"25767",1234000000027989,1,3,"train"
"25768",1234000000005992,1,3,"train"
"25769",1234000000006691,1,3,"train"
"25770",1234000000018878,1,3,"train"
"25771",1234000000015363,1,3,"train"
"25772",1234000000008616,1,3,"train"
"25773",1234000000028056,1,3,"train"
"25774",1234000000010136,1,3,"train"
"25775",1234000000010881,1,3,"train"
"25776",1234000000023619,1,3,"train"
"25777",1234000000018809,1,3,"train"
"25778",1234000000006365,1,3,"train"
"25779",1234000000010780,1,3,"train"
"25780",1234000000006226,1,3,"train"
"25781",1234000000011404,1,3,"train"
"25782",1234000000012938,1,3,"train"
"25783",1234000000016504,1,3,"train"
"25784",1234000000017467,1,3,"train"
"25785",1234000000005548,1,3,"train"
"25786",1234000000008337,1,3,"train"
"25787",1234000000007222,1,3,"train"
"25788",1234000000024147,1,3,"train"
"25789",1234000000015940,1,3,"train"
"25790",1234000000014211,1,3,"train"
"25791",1234000000004229,1,3,"train"
"25792",1234000000026944,1,3,"train"
"25793",1234000000024604,1,3,"train"
"25794",1234000000010359,1,3,"train"
"25795",1234000000025469,1,3,"train"
"25796",1234000000002009,1,3,"train"
"25797",1234000000027908,1,3,"train"
"25798",1234000000015888,1,3,"train"
"25799",1234000000005258,1,3,"train"
"25800",1234000000009152,1,3,"train"
"25801",1234000000004547,1,3,"train"
"25802",1234000000008917,1,3,"train"
"25803",1234000000002308,1,3,"train"
"25804",1234000000004126,1,3,"train"
"25805",1234000000004985,1,3,"train"
"25806",1234000000022325,1,3,"train"
"25807",1234000000026846,1,3,"train"
"25808",1234000000018247,1,3,"train"
"25809",1234000000024050,1,3,"train"
"25810",1234000000023923,1,3,"train"
"25811",1234000000000474,1,3,"train"
"25812",1234000000015334,1,3,"train"
"25813",1234000000002373,1,3,"train"
"25814",1234000000012102,1,3,"train"
"25815",1234000000017348,1,3,"train"
"25816",1234000000012346,1,3,"train"
"25817",1234000000007855,1,3,"train"
"25818",1234000000025229,1,3,"train"
"25819",1234000000027486,1,3,"train"
"25820",1234000000025961,1,3,"train"
"25821",1234000000008667,1,3,"train"
"25822",1234000000004775,1,3,"train"
"25823",1234000000016574,1,3,"train"
"25824",1234000000007809,1,3,"train"
"25825",1234000000002375,1,3,"train"
"25826",1234000000024538,1,3,"train"
"25827",1234000000024729,1,3,"train"
"25828",1234000000016618,1,3,"train"
"25829",1234000000020081,1,3,"train"
"25830",1234000000014050,1,3,"train"
"25831",1234000000022464,1,3,"train"
"25832",1234000000013117,1,3,"train"
"25833",1234000000006318,1,3,"train"
"25834",1234000000016129,1,3,"train"
"25835",1234000000000517,1,3,"train"
"25836",1234000000005160,1,3,"train"
"25837",1234000000025253,1,3,"train"
"25838",1234000000009308,1,3,"train"
"25839",1234000000003815,1,3,"train"
"25840",1234000000003189,1,3,"train"
"25841",1234000000010815,1,3,"train"
"25842",1234000000017773,1,3,"train"
"25843",1234000000022072,1,3,"train"
"25844",1234000000024113,1,3,"train"
"25845",1234000000019115,1,3,"train"
"25846",1234000000020213,1,3,"train"
"25847",1234000000022603,1,3,"train"
"25848",1234000000022860,1,3,"train"
"25849",1234000000017220,1,3,"train"
"25850",1234000000007600,1,3,"train"
